OPEID,INSTNM,CITY,STABBR,ADM_RATE,SAT_AVG_ALL,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,UGDS_WHITENH,PPTUG_EF,PPTUG_EF2,CURROPER,NPT4_PUB,NPT4_PRIV,COSTT4_A,COSTT4_P,TUITIONFEE_IN,TUITIONFEE_OUT,TUITIONFEE_PROG,TUITFTE,INEXPFTE,AVGFACSAL,PFTFAC,PCTPELL,APPL_SCH_PCT_GE4,APPL_SCH_PCT_GE5,DEP_INC_AVG,IND_INC_AVG,DEBT_MDN,DEBT_MDN_SUPP,GRAD_DEBT_MDN_SUPP,GRAD_DEBT_MDN10YR_SUPP,RPY_3YR_RT_SUPP,LO_INC_RPY_3YR_RT_SUPP,MD_INC_RPY_3YR_RT_SUPP,HI_INC_RPY_3YR_RT_SUPP,COMPL_RPY_3YR_RT_SUPP,NONCOM_RPY_3YR_RT_SUPP,DEP_RPY_3YR_RT_SUPP,IND_RPY_3YR_RT_SUPP,PELL_RPY_3YR_RT_SUPP,NOPELL_RPY_3YR_RT_SUPP,FEMALE_RPY_3YR_RT_SUPP,MALE_RPY_3YR_RT_SUPP,FIRSTGEN_RPY_3YR_RT_SUPP,NOTFIRSTGEN_RPY_3YR_RT_SUPP,C150_L4_POOLED_SUPP,C150_4_POOLED_SUPP,C200_L4_POOLED_SUPP,C200_4_POOLED_SUPP
860600,Eldon Career Center,Eldon,MO,NULL,NULL,21,0.9524,0.0476,0,0,0,0,0,0,0,NULL,0,NULL,0,9648,NULL,NULL,13773,NULL,NULL,NULL,8746,12525,NULL,NULL,0.6667,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.65385,NULL,0.716413433,NULL
544500,Truman Medical Center School of Nurse Anesthesia,Kansas City,MO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7352,7363,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
247400,Kansas City University of Medicine and Biosciences,Kansas City,MO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,41127,11841,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,NULL,NULL,NULL,NULL
252000,Washington University in St Louis,Saint Louis,MO,0.1555,1474,6851,0.5529,0.0587,0.0558,0.1738,0.0013,0.0001,0.038,0.0775,0.0419,NULL,0.0471,NULL,1,NULL,33484,62594,NULL,44841,44841,NULL,23619,97613,13286,0.6523,0.0616,0.579012346,0.538271605,131821.534,35178.60094,19500,19500,20125,223.4287563,0.949626866,0.889534884,0.941860465,0.970172684,0.959413754,0.899441341,0.962343096,0.839285714,0.893103448,0.970437018,0.949910555,0.948207171,0.890625,0.957824639,NULL,0.940295289,NULL,0.940163818
252100,Webster University,Saint Louis,MO,0.5806,1107,3398,0.6604,0.1463,0.0415,0.0253,0.0021,0.0012,0.0227,0.0165,0.0842,NULL,0.2443,NULL,1,NULL,21057,37363,NULL,23760,23760,NULL,15070,6648,8068,1,0.3501,0.279169212,0.207086133,74275.46,28532.66893,20500,20500,25000,277.55125,0.821685509,0.737075332,0.831460674,0.912408759,0.882931189,0.73907767,0.876895629,0.745410037,0.776418242,0.860442733,0.82235196,0.817174515,0.798825257,0.841772152,NULL,0.615958269,NULL,0.646108314
252200,Wentworth Military Academy & Junior College,Lexington,MO,NULL,NULL,399,0.7118,0.0827,0.0476,0.015,0.005,0.0802,0.0376,0.0125,0.0075,NULL,0.1579,NULL,1,NULL,22172,30945,NULL,19000,19000,NULL,15743,6144,3092,1,0.3384,0.232044199,0.165745856,44876.30022,21313.44179,8750,8750,12000,133.2246,0.476190476,0.375,0.657142857,PrivacySuppressed,PrivacySuppressed,0.446280992,0.641509434,0.380434783,0.412280702,0.6875,0.4375,0.541666667,0.492063492,0.459016393,0.449312319,NULL,0.201159483,NULL
252300,Westminster College,Fulton,MO,0.719,1090,1022,0.6644,0.0587,0.0323,0.0108,0.0245,0.001,0.0108,0.1732,0.0245,NULL,0.0059,NULL,1,NULL,18948,33354,NULL,21680,21680,NULL,8418,5656,5781,0.6724,0.2844,0.393285372,0.29736211,78374.39028,8604.726733,20000,20000,27000,299.75535,0.828908555,0.653061224,0.909774436,0.886792453,0.933333333,0.6875,0.853125,PrivacySuppressed,0.771929825,0.886904762,0.818181818,0.843373494,0.865384615,0.841860465,NULL,0.696592814,NULL,0.638982432
252400,William Jewell College,Liberty,MO,0.5778,1146,1044,0.7749,0.0642,0.0374,0.0086,0.0077,0.001,0.0527,0.0268,0.0268,NULL,0.0307,NULL,1,NULL,21805,42688,NULL,31000,31000,NULL,9833,9378,6077,0.5862,0.2757,0.350272232,0.255898367,85193.37712,36510.35481,19500,19500,26000,288.6533,0.918533605,0.894117647,0.901477833,0.945,0.961937716,0.856435644,0.921615202,0.897058824,0.881987578,0.93597561,0.907590759,0.944751381,0.904761905,0.929411765,NULL,0.63431791,NULL,0.645028685
252500,William Woods University,Fulton,MO,0.7514,1047,1001,0.8521,0.038,0.011,0.006,0.005,0.002,0.023,0.001,0.0619,NULL,0.1578,NULL,1,NULL,21728,33016,NULL,20650,20650,NULL,9847,6016,5301,0.2143,0.3406,0.161885246,PrivacySuppressed,76771.79147,30404.77704,15985,15985,22650.5,251.4669835,0.802631579,0.715231788,0.80733945,0.880503145,0.847352025,0.733333333,0.85,0.702380952,0.728033473,0.865051903,0.820895522,0.743801653,0.831578947,0.805280528,NULL,0.524723077,NULL,0.510568235
2621300,Academy of Cosmetology,Bozeman,MT,NULL,NULL,42,0.9286,0.0238,0.0238,0.0238,0,0,0,0,0,NULL,0,NULL,1,NULL,8586,NULL,11500,NULL,NULL,13000,4762,7596,NULL,NULL,0.5,PrivacySuppressed,0,41655.1173,26048.50098,PrivacySuppressed,8174,PrivacySuppressed,PrivacySuppressed,0.838709677,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.838709677,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.848457576,NULL,0.787887879,NULL
2510600,Blackfeet Community College,Browning,MT,NULL,NULL,448,0.0246,0,0.0067,0,0.9688,0,0,0,0,NULL,0.1473,NULL,1,NULL,10692,15055,NULL,2510,2510,NULL,767,4620,3638,0.7586,0.9975,0.103202847,0.053380783,21015.76918,8961.808697,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.150532258,NULL,0.141243503,NULL
790000,Butte Academy of Beauty Culture,Butte,MT,NULL,NULL,37,0.9459,0,0.0541,0,0,0,0,0,0,NULL,0,NULL,1,NULL,10019,NULL,13265,NULL,NULL,10950,4933,4362,NULL,NULL,0.7619,PrivacySuppressed,0,34488.20645,13105.54888,8642.5,8642.5,9850,109.3551925,0.645833333,0.605263158,PrivacySuppressed,PrivacySuppressed,0.685714286,PrivacySuppressed,PrivacySuppressed,0.533333333,0.6,PrivacySuppressed,0.645833333,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.725803226,NULL,0.714277778,NULL
253101,Highlands College of Montana Tech,Butte,MT,NULL,1115,628,0.8901,0.0032,0.0303,0.008,0.0175,0,0,0.0032,0.0478,NULL,0.1592,NULL,1,9648,NULL,14096,NULL,3226,8193,NULL,3512,4910,6503,0.7385,0.4784,0.105769231,0.063811189,67291.34165,19758.7441,11117,11117,19495.5,216.4400158,0.749512671,0.648915187,0.833333333,0.903030303,0.893258427,0.719526627,0.846551724,0.627586207,0.694524496,0.878504673,0.750572082,0.754416961,0.739583333,0.794339623,0.266642857,NULL,0.240528692,NULL
4187700,Crevier's School of Cosmetology,Kalispell,MT,NULL,NULL,83,0.9036,0,0,0.012,0.0723,0.012,0,0,0,NULL,0,NULL,1,NULL,4096,NULL,9594,NULL,NULL,9625,5505,3644,NULL,NULL,0.6149,PrivacySuppressed,PrivacySuppressed,47677.01345,24258.19678,10429.5,10429.5,12000,133.2246,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,NULL,NULL,0.8875,NULL
252600,Carroll College,Helena,MT,0.53,1112,1376,0.811,0.008,0.0422,0.0124,0.0145,0.0029,0.0145,0.0109,0.0836,NULL,0.0269,NULL,1,NULL,23583,38575,NULL,27914,27914,NULL,13810,7125,6312,0.604,0.2167,0.441774492,0.336414048,99742.31339,18337.50872,21500,21500,27000,299.75535,0.95256167,0.945454545,0.945205479,0.964285714,0.982817869,0.915254237,0.954148472,0.941176471,0.947826087,0.956081081,0.94295302,0.964912281,0.942622951,0.952631579,NULL,0.648982287,NULL,0.590639879
252900,Dawson Community College,Glendive,MT,NULL,NULL,266,0.7519,0.0564,0.0338,0,0.0338,0.0038,0.0489,0.0376,0.0338,NULL,0.1504,NULL,1,7878,NULL,12338,NULL,3113,9165,NULL,3360,9327,4727,0.6538,0.3814,0.161825726,0.10373444,57433.96892,26362.22713,5600,5600,10000,111.0205,0.765363128,0.7,0.743589744,PrivacySuppressed,PrivacySuppressed,0.741721854,0.8,0.659574468,0.682242991,0.885714286,0.806818182,0.724137931,0.824324324,0.733333333,0.439109594,NULL,0.605708943,NULL
2545200,Chief Dull Knife College,Lame Deer,MT,NULL,NULL,178,0.0225,0,0,0,0.9775,0,0,0,0,NULL,0.2809,NULL,1,2740,NULL,9017,NULL,2260,2260,NULL,1620,11765,4873,1,0.6233,0.112244898,PrivacySuppressed,23781.56876,5383.455227,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.428528571,NULL,0.465779452,NULL
253000,Montana State University-Billings,Billings,MT,NULL,NULL,4234,0.8212,0.0111,0.0461,0.008,0.0453,0.0019,0.0257,0.0326,0.008,NULL,0.2589,NULL,1,13126,NULL,15753,NULL,5745,17088,NULL,5586,6314,6190,0.487,0.3917,0.088006903,0.051768766,63324.87651,27392.42638,10420,10420,19000,210.93895,0.766998012,0.676870748,0.84463895,0.860589812,0.933333333,0.76461039,0.83929992,0.692244224,0.71642764,0.85026738,0.791719745,0.723183391,0.789980732,0.783091375,NULL,0.471534307,NULL,0.381439243
677700,Flathead Valley Community College,Kalispell,MT,NULL,NULL,1773,0.8359,0.0028,0.0226,0.0073,0.0271,0.0028,0,0.0006,0.101,NULL,0.3982,NULL,1,8467,NULL,12769,NULL,3820,10960,NULL,4130,5212,5912,1,0.4271,0.079930495,0.052997394,40691.1786,20743.70708,8750,8750,12041,133.6797841,0.677718833,0.589912281,0.792682927,0.934782609,0.825,0.669467787,0.766423358,0.626582278,0.631016043,0.818181818,0.708235294,0.634375,0.709342561,0.692771084,0.220047193,NULL,0.305158966,NULL
2517500,Aaniiih Nakoda College,Harlem,MT,NULL,NULL,134,0.097,0,0.0149,0,0.8881,0,0,0,0,NULL,0.097,NULL,1,9530,NULL,12189,NULL,2410,2410,NULL,1917,15693,4093,0.7391,0.9744,0.17699115,PrivacySuppressed,26544.28641,5059.960736,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.42469589,NULL,0.402581818,NULL
2343000,Fort Peck Community College,Poplar,MT,NULL,NULL,350,0.0914,0.0114,0.0086,0.0086,0.8686,0,0,0,0.0114,NULL,0.3486,NULL,1,2137,NULL,8958,NULL,2250,2250,NULL,2223,12503,4521,1,0.3584,0.079136691,PrivacySuppressed,23944.04399,4975.062026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.069737209,NULL,0.159996,NULL
931400,Great Falls College Montana State University,Great Falls,MT,NULL,NULL,1626,0.813,0.0129,0.0424,0.0055,0.0664,0.0018,0.0492,0,0.0086,NULL,0.4625,NULL,1,9776,NULL,13562,NULL,3085,9337,NULL,2984,5892,5406,0.3333,0.5689,0.055821372,0.033492823,49775.23553,23318.46943,8476.5,8476.5,PrivacySuppressed,PrivacySuppressed,0.686567164,0.616084977,0.815286624,0.810126582,0.875,0.675621891,0.772972973,0.644216691,0.643939394,0.827586207,0.717880795,0.620689655,0.701492537,0.687037037,0.180093839,NULL,0.257752062,NULL
252700,University of Great Falls,Great Falls,MT,0.7272,NULL,1032,0.7684,0.0184,0.0688,0.0203,0.0262,0.0048,0.0126,0.0203,0.0601,NULL,0.3556,NULL,1,NULL,17188,31310,NULL,20960,20960,NULL,10466,3952,4857,0.4257,0.4209,0.231422505,0.146496815,67031.94269,30228.22474,13554,13554,25000,277.55125,0.726130653,0.654450262,0.777777778,0.833333333,0.961038961,0.677419355,0.769633508,0.682926829,0.669144981,0.842519685,0.775510204,0.65034965,0.701986755,0.765853659,NULL,0.260353306,NULL,0.269432642
757000,Helena College University of Montana,Helena,MT,NULL,NULL,1118,0.847,0.0072,0.0277,0.0134,0.0403,0,0.0143,0,0.0501,NULL,0.4007,NULL,1,11607,NULL,14664,NULL,3061,8357,NULL,3284,5423,5156,0.2813,0.4849,0.06746988,0.037349398,49242.26226,20736.0376,11798,11798,20000,222.041,0.649016641,0.562005277,0.76,0.808510638,0.887755102,0.609318996,0.726277372,0.591511936,0.582809224,0.827586207,0.647239264,0.645768025,0.629032258,0.705696203,0.299013861,NULL,0.318868547,NULL
2286600,Little Big Horn College,Crow Agency,MT,NULL,NULL,309,0.0129,0.0065,0.0032,0.0032,0.9579,0,0.0032,0.0129,0,NULL,0.1392,NULL,1,9955,NULL,13463,NULL,2850,2850,NULL,430,3503,3786,1,0.5604,0.085308057,0.047393365,22448.09637,9607.283757,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.228927711,NULL,0.290496648,NULL
252800,Miles Community College,Miles City,MT,NULL,NULL,351,0.8718,0.0142,0.0199,0.0171,0.0399,0.0028,0.0028,0.0313,0,NULL,0.3048,NULL,1,6941,NULL,10878,NULL,3810,7680,NULL,3984,6948,3565,1,0.4376,0.127340824,0.086142322,59361.42766,28793.89944,8045,8045,12000,133.2246,0.759036145,0.692810458,0.806451613,0.87755102,0.919354839,0.663461538,0.827027027,0.680851064,0.732394366,0.82300885,0.780952381,0.730434783,0.7421875,0.796296296,0.447664964,NULL,0.557477213,NULL
3205300,Modern Beauty School Inc,Missoula,MT,NULL,NULL,45,0.0444,0,0,0,0,0,0,0,0.9556,NULL,0,NULL,1,NULL,7412,NULL,11260,NULL,NULL,12600,7057,3034,NULL,NULL,0.7069,PrivacySuppressed,PrivacySuppressed,52475.18915,18012.76516,12000,12000,PrivacySuppressed,PrivacySuppressed,0.722222222,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.714285714,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.81665,NULL,0.755304255,NULL
253100,Montana Tech of the University of Montana,Butte,MT,0.8891,1115,1825,0.8137,0.006,0.0126,0.0066,0.0225,0,0.0005,0.0981,0.04,NULL,0.0904,NULL,1,11619,NULL,16434,NULL,6464,18606,NULL,6448,9014,6354,0.7326,0.3597,0.105769231,0.063811189,67291.34165,19758.7441,11117,11117,19495.5,216.4400158,0.749512671,0.648915187,0.833333333,0.903030303,0.893258427,0.719526627,0.846551724,0.627586207,0.694524496,0.878504673,0.750572082,0.754416961,0.739583333,0.794339623,NULL,0.485231148,NULL,0.49605
253200,Montana State University,Bozeman,MT,0.8449,1115,13055,0.8701,0.0071,0.0315,0.0103,0.0139,0.0008,0.03,0.0283,0.0079,NULL,0.1649,NULL,1,16236,NULL,18486,NULL,6752,20717,NULL,9218,7209,8068,0.8485,0.3161,0.171561677,0.113429208,80068.49572,21030.42763,14465,14465,24801,275.3419421,0.885014837,0.820797907,0.920943135,0.932814021,0.96006476,0.820359281,0.911510313,0.808574277,0.859649123,0.926876203,0.890928159,0.883641675,0.861086376,0.905810862,NULL,0.490262975,NULL,0.534083061
253600,The University of Montana,Missoula,MT,0.9423,1090,11630,0.8045,0.0076,0.0391,0.0119,0.0308,0.0021,0.0391,0.0193,0.0457,NULL,0.1933,NULL,1,12776,NULL,17440,NULL,6045,21719,NULL,6877,7041,9948,0.6824,0.3912,0.139405602,0.092580714,67363.25006,19062.32394,15259.5,15259.5,24776.5,275.0699418,0.781624251,0.699147381,0.831311381,0.890140845,0.924611973,0.7327131,0.8382905,0.671658347,0.728449544,0.877474585,0.793409848,0.769169008,0.745098039,0.816485226,NULL,0.47035911,NULL,0.490734357
253300,Montana State University-Northern,Havre,MT,1,925,1250,0.768,0.0144,0.0168,0.0144,0.1056,0.0016,0.0056,0.012,0.0616,NULL,0.2664,NULL,1,14641,NULL,17290,NULL,5480,17312,NULL,5163,7935,5164,0.663,0.4913,0.122562674,0.076601671,57940.68802,21556.68831,10500,10500,18022.5,200.0866961,0.793493635,0.742937853,0.840163934,0.869565217,PrivacySuppressed,0.795321637,0.841025641,0.734219269,0.758064516,0.887179487,0.8033241,0.788990826,0.816733068,0.794594595,NULL,0.329800792,NULL,0.282771724
253400,Rocky Mountain College,Billings,MT,0.6683,1024,961,0.8044,0.025,0.0447,0.0073,0.0198,0.0062,0.0343,0.0406,0.0177,NULL,0.0229,NULL,1,NULL,17119,32987,NULL,23718,23718,NULL,11160,6433,5787,0.6339,0.3734,0.289320388,0.2,74411.42316,19333.55905,16625,16625,26000,288.6533,0.906318083,0.85625,0.945783133,0.915384615,0.977099237,0.87962963,0.923705722,0.833333333,0.860262009,0.951754386,0.877118644,0.939252336,0.945578231,0.889285714,NULL,0.4519,NULL,0.534984424
2143400,Salish Kootenai College,Pablo,MT,NULL,NULL,809,0.2435,0.0049,0.0099,0,0.7392,0.0025,0,0,0,NULL,0.1422,NULL,1,NULL,11664,13301,NULL,4191,11463,NULL,985,14895,4935,0.5741,0.8455,0.104508197,0.06147541,27148.45239,11542.57255,7166,7166,11140,123.676837,0.45276873,0.411016949,0.591836735,PrivacySuppressed,0.648648649,0.341836735,0.441176471,0.449339207,0.42481203,PrivacySuppressed,0.508379888,0.345454545,0.495495495,0.450819672,NULL,0.500021505,NULL,0.53062551
253700,The University of Montana-Western,Dillon,MT,NULL,NULL,1452,0.8753,0.011,0.0248,0.0069,0.0179,0.0069,0.0158,0.0007,0.0406,NULL,0.177,NULL,1,9132,NULL,14947,NULL,4141,14860,NULL,5216,6666,4790,0.8182,0.4235,0.183195592,0.123966942,57872.47656,20947.00951,13300,13300,25523.5,283.3631732,0.755178908,0.662280702,0.833333333,0.818181818,0.9,0.743380855,0.784153005,0.69375,0.721311475,0.8375,0.760714286,0.748971193,0.753554502,0.788679245,NULL,0.365719421,NULL,0.325095782
952300,La'James International College,Fremont,NE,NULL,NULL,33,0.7879,0.0303,0.1818,0,0,0,0,0,0,NULL,0,NULL,1,NULL,12550,NULL,18555,NULL,NULL,18660,9471,3134,NULL,NULL,0.7455,PrivacySuppressed,PrivacySuppressed,42571.29879,10375.29704,11950,11950,12835,142.4948118,0.5,0.459459459,PrivacySuppressed,PrivacySuppressed,0.631578947,PrivacySuppressed,0.540540541,PrivacySuppressed,0.448979592,PrivacySuppressed,0.551724138,PrivacySuppressed,0.566666667,PrivacySuppressed,0.595246429,NULL,0.639573256,NULL
974300,Bellevue University,Bellevue,NE,NULL,NULL,6134,0.5258,0.1063,0.0691,0.0171,0.0051,0.0021,0.0214,0.0201,0.2331,NULL,0.1565,NULL,1,NULL,20125,20250,NULL,6300,6300,NULL,10294,2342,5456,0.9892,0.2997,0.096867597,0.056330613,65379.368,40646.11344,15604,15604,18000,199.8369,0.827945498,0.762430939,0.848883049,0.918990704,0.907526882,0.816426601,0.876689189,0.820561941,0.753485778,0.900155199,0.815511703,0.850065189,0.832898172,0.83779169,NULL,0.352651691,NULL,0.337150857
986200,Clarkson College,Omaha,NE,0.6056,1110,778,0.7712,0.045,0.0373,0.0257,0.009,0.0026,0.0167,0,0.0925,NULL,0.4267,NULL,1,NULL,17882,22322,NULL,12880,12880,NULL,11683,9266,5474,0.7639,0.3776,0.117886179,0.073170732,84211.49463,40636.96376,21906.5,21906.5,27245,302.4753523,0.928571429,0.88976378,0.952702703,0.939130435,0.960869565,0.8875,0.950226244,0.9,0.915343915,0.940594059,0.925925926,0.947368421,0.914893617,0.940909091,NULL,0.490583019,NULL,0.457148571
639900,Bryan College of Health Sciences,Lincoln,NE,0.7167,1070,593,0.9157,0.0169,0.0337,0.0202,0.0051,0,0.0084,0,0,NULL,0.4975,NULL,1,NULL,22833,26429,NULL,12711,12711,NULL,14365,13430,5510,0.5072,0.3574,0.089219331,0.048327138,81047.69635,33279.46741,22000,22000,26210,290.9847305,0.934640523,0.86,0.951612903,1,0.973214286,0.825,0.978723404,0.86440678,0.9,0.984126984,0.943262411,PrivacySuppressed,0.934782609,0.939393939,NULL,PrivacySuppressed,NULL,NULL
2099500,Central Community College,Grand Island,NE,NULL,NULL,4321,0.7818,0.0211,0.1622,0.0056,0.0058,0.0016,0.0062,0,0.0157,NULL,0.495,NULL,1,7518,NULL,10671,NULL,2700,3900,NULL,1663,6540,5722,0.4534,0.2946,0.063094819,0.034191047,48768.87385,22066.04993,5500,5500,9000,99.91845,0.735244519,0.63556116,0.808510638,0.852380952,0.909547739,0.684782609,0.826437941,0.617992177,0.680738786,0.836012862,0.754385965,0.701674277,0.727272727,0.77763329,0.284473103,NULL,0.447232276,NULL
253900,Chadron State College,Chadron,NE,NULL,NULL,2131,0.7471,0.0296,0.0591,0.0042,0.0084,0.0033,0.0267,0.0155,0.1061,NULL,0.1713,NULL,1,10544,NULL,15402,NULL,5600,5630,NULL,3544,4850,6702,1,0.334,0.169761273,0.122015915,61673.98535,26543.18229,10700,10700,20401,226.4929221,0.827745665,0.739864865,0.880319149,0.884393064,0.919003115,0.772222222,0.853932584,0.767857143,0.77484787,0.90960452,0.845188285,0.811267606,0.829032258,0.845833333,NULL,0.37221481,NULL,0.466690638
2079700,College of Hair Design-Downtown,Lincoln,NE,NULL,NULL,116,0.7241,0.1552,0.0776,0.0086,0,0,0.0172,0,0.0172,NULL,0,NULL,1,NULL,9092,NULL,13073,NULL,NULL,18920,6962,2696,NULL,NULL,0.446,0.052117264,0.03257329,58524.9952,13563.11807,14093,14093,14499,160.968623,0.755287009,0.658064516,0.790909091,0.923076923,0.793774319,0.621621622,0.807692308,0.625,0.706976744,0.843478261,0.764705882,PrivacySuppressed,0.75,0.782122905,0.632147668,NULL,0.700678231,NULL
254100,Concordia University-Nebraska,Seward,NE,0.7152,1091,1185,0.854,0.0363,0.0371,0.0051,0.0025,0.0008,0.011,0.0143,0.0388,NULL,0.0439,NULL,1,NULL,18638,33226,NULL,24750,24750,NULL,9932,5404,6086,0.8625,0.2242,0.222021661,0.149819495,77248.70934,35755.71481,18225,18225,25000,277.55125,0.910931174,0.817204301,0.928057554,0.941666667,0.972762646,0.842553191,0.914285714,0.861111111,0.893442623,0.927125506,0.954545455,0.865306122,0.884955752,0.920547945,NULL,0.63074417,NULL,0.566142328
254200,Creighton University,Omaha,NE,0.7665,1214,3943,0.7375,0.0249,0.0697,0.0933,0.0048,0.0036,0.0401,0.018,0.0081,NULL,0.0388,NULL,1,NULL,26521,46248,NULL,34330,34330,NULL,23306,13789,9081,0.6756,0.191,0.524271845,0.426490985,116298.6305,30075.28456,21500,21500,23750,263.6736875,0.930428672,0.87345679,0.927659574,0.962903226,0.965591398,0.862704918,0.941673711,0.877637131,0.879569892,0.956020942,0.938257993,0.918326693,0.894117647,0.941176471,NULL,0.75208363,NULL,0.771803717
254400,Doane College-Crete,Crete,NE,0.7173,1077,1111,0.8353,0.0387,0.0576,0.0162,0.0045,0.0027,0.0198,0.0072,0.018,NULL,0.0045,NULL,1,NULL,21713,36370,NULL,26180,26180,NULL,12140,10167,5902,0.626,0.3386,0.208791209,0.143856144,76514.47891,28722.1917,18624,18624,22529,250.1180845,0.897755611,0.845070423,0.93993994,0.900552486,0.947540984,0.867203219,0.909774436,0.873605948,0.867647059,0.928753181,0.92688172,0.856716418,0.908695652,0.904942966,NULL,0.622552767,NULL,0.597505188
254700,Grace University,Omaha,NE,0.5846,995,410,0.7463,0.0927,0.1024,0.0268,0.0098,0.0049,0.0049,0.0024,0.0098,NULL,0.1683,NULL,1,NULL,14098,27873,NULL,18256,18256,NULL,8357,9292,5045,0.3676,0.4906,0.25,0.15,63581.22441,52477.32026,12000,12000,19500,216.489975,0.886255924,0.863636364,0.894230769,0.921052632,PrivacySuppressed,0.877005348,0.918918919,0.819672131,0.891472868,0.8875,0.91509434,0.861386139,0.820895522,0.953125,NULL,0.482776552,NULL,0.38050531
254800,Hastings College,Hastings,NE,0.7364,1083,1060,0.8462,0.0292,0.0519,0.016,0.0066,0.0057,0.0226,0.0142,0.0075,NULL,0.0094,NULL,1,NULL,20716,35673,NULL,25520,25520,NULL,9873,7894,6292,1,0.3124,0.320683112,0.233396584,83365.22599,17703.87504,20500,20500,27000,299.75535,0.899441341,0.884615385,0.906122449,0.89893617,0.977186312,0.824175824,0.90438247,0.828571429,0.883534137,0.913194444,0.926829268,0.876325088,0.876623377,0.917847025,NULL,0.565608511,NULL,0.607307987
849200,Alegent Creighton Health School of Radiologic Technology,Omaha,NE,NULL,NULL,22,0.9545,0,0.0455,0,0,0,0,0,0,NULL,0,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3986,7500,NULL,NULL,0.1667,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.870967742,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,NULL,NULL,NULL,NULL
